cum_position_count,entry_price,entry_time,exit_time,first_TP_hit,exit_price,direction,secondary_profit,primary_profit,profit,swap,swap_rate,nova_profit_inp,msolutions_profit_inp,nova_profit,msolutions_profit,entry_day_of_week,exit_day_of_week,nova_cum_sum,msolutions_cum_sum
1422.0,1.094599999999993,2023-08-04 04:00:00,2023-08-04 06:38:00,1.0,1.0945999999999931, short,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Friday,Friday,423715.0001230187,395275.0001230186
1423.0,1.093949999999993,2023-08-04 07:58:00,2023-08-04 08:07:00,1.0,1.0942749999999932, short,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Friday,Friday,423360.0001230186,394900.00012301846
1424.0,1.0958999999999928,2023-08-04 08:30:00,2023-08-04 08:33:00,1.0,1.0965499999999924, buy,324.99999999979764,162.5,649.9999999995953,0,0.0,457.49999999979764,437.49999999979764,619.9999999995953,599.9999999995953,Friday,Friday,423980.00012301817,395500.00012301805
1425.0,1.0975249999999923,2023-08-04 08:41:00,2023-08-04 09:00:00,1.0,1.0988249999999917, buy,649.9999999997065,162.5,1299.999999999413,0,0.0,782.4999999997065,762.4999999997065,1269.999999999413,1249.999999999413,Friday,Friday,425250.0001230176,396750.00012301747
1426.0,1.0994749999999918,2023-08-04 09:02:00,2023-08-04 09:20:00,1.0,1.101424999999991, buy,974.999999999615,162.5,1949.99999999923,0,0.0,1107.499999999615,1087.499999999615,1919.99999999923,1899.99999999923,Friday,Friday,427170.0001230168,398650.0001230167
1427.0,1.102074999999991,2023-08-04 09:29:00,2023-08-04 09:51:00,1.0,1.1020749999999908, buy,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Friday,Friday,427140.0001230166,398600.0001230165
1428.0,1.1007749999999912,2023-08-04 10:00:00,2023-08-04 10:12:00,1.0,1.1010999999999913, short,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Friday,Friday,426785.0001230165,398225.00012301636
1429.0,1.1033749999999907,2023-08-04 11:14:00,2023-08-04 12:07:00,1.0,1.1033749999999904, buy,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Friday,Friday,426755.00012301625,398175.0001230161
1430.0,1.1030499999999905,2023-08-04 13:55:00,2023-08-04 16:54:00,1.0,1.1010999999999913, short,974.999999999615,162.5,1949.99999999923,0,0.0,1107.499999999615,1087.499999999615,1919.99999999923,1899.99999999923,Friday,Friday,428675.0001230155,400075.0001230154
1431.0,1.1001249999999914,2023-08-06 19:37:00,2023-08-06 20:08:00,0.0,1.1007749999999914, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Sunday,Sunday,427995.00012301543,399375.0001230153
1432.0,1.1004499999999913,2023-08-06 21:08:00,2023-08-07 02:49:00,1.0,1.0978499999999922, short,1299.9999999995237,162.5,2599.9999999990473,0,0.0,1432.4999999995237,1412.4999999995237,2569.9999999990473,2549.9999999990473,Sunday,Monday,430565.0001230145,401925.0001230144
1433.0,1.097524999999992,2023-08-07 04:49:00,2023-08-07 06:33:00,1.0,1.0971999999999924, short,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Monday,Monday,430860.0001230142,402200.0001230141
1434.0,1.098824999999992,2023-08-07 08:50:00,2023-08-07 09:43:00,1.0,1.1001249999999914, buy,649.9999999997065,162.5,1299.999999999413,0,0.0,782.4999999997065,762.4999999997065,1269.999999999413,1249.999999999413,Monday,Monday,432130.0001230136,403450.0001230135
1435.0,1.1007749999999914,2023-08-07 10:49:00,2023-08-07 10:54:00,0.0,1.1001249999999914, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Monday,Monday,431450.00012301357,402750.00012301345
1436.0,1.1001249999999916,2023-08-07 11:15:00,2023-08-07 12:00:00,1.0,1.0997999999999915, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Monday,Monday,431095.00012301345,402375.00012301333
1437.0,1.1004499999999915,2023-08-07 13:41:00,2023-08-07 16:13:00,1.0,1.1001249999999914, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Monday,Monday,430740.00012301333,402000.0001230132
1438.0,1.0991499999999916,2023-08-07 20:45:00,2023-08-07 22:18:00,1.0,1.098499999999992, short,324.99999999979764,162.5,649.9999999995953,0,0.0,457.49999999979764,437.49999999979764,619.9999999995953,599.9999999995953,Monday,Monday,431360.0001230129,402600.0001230128
1439.0,1.098174999999992,2023-08-07 23:56:00,2023-08-08 00:43:00,0.0,1.098824999999992, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Monday,Tuesday,430680.00012301287,401900.00012301275
1440.0,1.0997999999999917,2023-08-08 01:59:00,2023-08-08 02:54:00,1.0,1.1001249999999914, buy,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Tuesday,Tuesday,430975.0001230126,402175.00012301246
1441.0,1.097524999999992,2023-08-08 03:32:00,2023-08-08 04:27:00,0.0,1.0981749999999921, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Tuesday,Tuesday,430295.0001230125,401475.0001230124
1442.0,1.097849999999992,2023-08-08 05:13:00,2023-08-08 08:16:00,1.0,1.0945999999999931, short,1624.9999999994325,162.5,3249.999999998865,0,0.0,1757.4999999994325,1737.4999999994325,3219.999999998865,3199.999999998865,Tuesday,Tuesday,433515.0001230114,404675.0001230113
1443.0,1.093949999999993,2023-08-08 08:21:00,2023-08-08 08:37:00,1.0,1.0942749999999932, short,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Tuesday,Tuesday,433160.0001230113,404300.0001230112
1444.0,1.093949999999993,2023-08-08 09:36:00,2023-08-08 10:17:00,1.0,1.0939499999999933, short,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Tuesday,Tuesday,433130.00012301106,404250.00012301095
1445.0,1.094924999999993,2023-08-08 10:42:00,2023-08-08 10:56:00,0.0,1.094274999999993, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Tuesday,Tuesday,432450.000123011,403550.0001230109
1446.0,1.094924999999993,2023-08-08 11:18:00,2023-08-08 12:51:00,1.0,1.0949249999999928, buy,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Tuesday,Tuesday,432420.0001230108,403500.00012301066
1447.0,1.0955749999999929,2023-08-08 13:03:00,2023-08-08 18:55:00,1.0,1.0952499999999927, buy,-162.50000000006537,162.5,-325.00000000013074,1,2.501461791734562e-05,-29.99997498544745,-49.99997498544745,-354.99997498551284,-374.99997498551284,Tuesday,Tuesday,432065.0001480253,403125.00014802517
1448.0,1.0958999999999928,2023-08-08 19:54:00,2023-08-08 21:01:00,1.0,1.0955749999999926, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Tuesday,Tuesday,431710.00014802517,402750.00014802505
1449.0,1.0962249999999927,2023-08-08 21:12:00,2023-08-09 02:15:00,1.0,1.0971999999999922, buy,487.49999999975205,162.5,974.9999999995041,0,0.0,619.999999999752,599.999999999752,944.9999999995041,924.9999999995041,Tuesday,Wednesday,432655.00014802464,403675.0001480245
1450.0,1.0978499999999922,2023-08-09 02:38:00,2023-08-09 02:55:00,0.0,1.0971999999999922, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Wednesday,Wednesday,431975.0001480246,402975.00014802447
1451.0,1.0978499999999922,2023-08-09 03:08:00,2023-08-09 03:33:00,0.0,1.0971999999999922, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Wednesday,Wednesday,431295.0001480245,402275.0001480244
1452.0,1.0978499999999922,2023-08-09 03:37:00,2023-08-09 04:28:00,1.0,1.097849999999992, buy,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Wednesday,Wednesday,431265.0001480243,402225.0001480242
1453.0,1.0965499999999924,2023-08-09 08:17:00,2023-08-09 08:28:00,1.0,1.0968749999999925, short,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Wednesday,Wednesday,430910.0001480242,401850.00014802406
1454.0,1.0981749999999921,2023-08-09 09:00:00,2023-08-09 09:47:00,1.0,1.097849999999992, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Wednesday,Wednesday,430555.00014802406,401475.00014802394
1455.0,1.0981749999999921,2023-08-09 10:01:00,2023-08-09 10:24:00,1.0,1.0984999999999918, buy,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Wednesday,Wednesday,430850.00014802377,401750.00014802365
1456.0,1.097524999999992,2023-08-09 11:52:00,2023-08-09 13:06:00,0.0,1.0981749999999921, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Wednesday,Wednesday,430170.0001480237,401050.0001480236
1457.0,1.0971999999999922,2023-08-09 16:19:00,2023-08-09 18:30:00,0.0,1.0978499999999922, short,-650.0000000000396,0.0,-650.0000000000396,1,-2.4955376667097328e-05,-680.0000249554163,-700.0000249554163,-680.0000249554163,-700.0000249554163,Wednesday,Wednesday,429490.0001230683,400350.00012306817
1458.0,1.0971999999999922,2023-08-09 20:17:00,2023-08-09 22:07:00,1.0,1.0975249999999923, short,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Wednesday,Wednesday,429135.00012306817,399975.00012306805
1459.0,1.0991499999999919,2023-08-10 02:13:00,2023-08-10 03:29:00,1.0,1.101099999999991, buy,974.999999999615,162.5,1949.99999999923,0,0.0,1107.499999999615,1087.499999999615,1919.99999999923,1899.99999999923,Thursday,Thursday,431055.0001230674,401875.0001230673
1460.0,1.102074999999991,2023-08-10 04:22:00,2023-08-10 04:48:00,1.0,1.101749999999991, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Thursday,Thursday,430700.0001230673,401500.0001230672
1461.0,1.102399999999991,2023-08-10 05:14:00,2023-08-10 05:45:00,0.0,1.101749999999991, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Thursday,Thursday,430020.00012306724,400800.0001230671
1462.0,1.102399999999991,2023-08-10 06:33:00,2023-08-10 07:49:00,1.0,1.1020749999999908, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Thursday,Thursday,429665.0001230671,400425.000123067
1463.0,1.1030499999999908,2023-08-10 08:30:00,2023-08-10 08:34:00,1.0,1.10499999999999, buy,974.999999999615,162.5,1949.99999999923,0,0.0,1107.499999999615,1087.499999999615,1919.99999999923,1899.99999999923,Thursday,Thursday,431585.00012306636,402325.00012306625
1464.0,1.1040249999999903,2023-08-10 08:39:00,2023-08-10 08:46:00,1.0,1.102074999999991, short,974.999999999615,162.5,1949.99999999923,0,0.0,1107.499999999615,1087.499999999615,1919.99999999923,1899.99999999923,Thursday,Thursday,433505.0001230656,404225.0001230655
1465.0,1.1023999999999907,2023-08-10 09:08:00,2023-08-10 09:16:00,1.0,1.1027249999999909, short,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Thursday,Thursday,433150.0001230655,403850.0001230654
1466.0,1.1023999999999907,2023-08-10 09:23:00,2023-08-10 09:35:00,1.0,1.1017499999999911, short,324.99999999979764,162.5,649.9999999995953,0,0.0,457.49999999979764,437.49999999979764,619.9999999995953,599.9999999995953,Thursday,Thursday,433770.0001230651,404450.00012306497
1467.0,1.1036999999999906,2023-08-10 09:59:00,2023-08-10 10:07:00,1.0,1.1033749999999904, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Thursday,Thursday,433415.00012306497,404075.00012306485
1468.0,1.1020749999999908,2023-08-10 10:45:00,2023-08-10 11:27:00,1.0,1.1017499999999911, short,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Thursday,Thursday,433710.0001230647,404350.00012306456
1469.0,1.101424999999991,2023-08-10 11:54:00,2023-08-10 13:46:00,1.0,1.098824999999992, short,1299.9999999995237,162.5,2599.9999999990473,0,0.0,1432.4999999995237,1412.4999999995237,2569.9999999990473,2549.9999999990473,Thursday,Thursday,436280.00012306374,406900.0001230636
1470.0,1.098174999999992,2023-08-10 13:55:00,2023-08-10 14:06:00,1.0,1.098499999999992, short,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Thursday,Thursday,435925.0001230636,406525.0001230635
1471.0,1.097849999999992,2023-08-10 16:08:00,2023-08-10 20:28:00,0.0,1.098499999999992, short,-650.0000000000396,0.0,-650.0000000000396,1,-2.4940610172028045e-05,-680.0000249406497,-700.0000249406497,-680.0000249406497,-700.0000249406497,Thursday,Thursday,435245.000098123,405825.00009812287
1472.0,1.0994749999999918,2023-08-10 21:48:00,2023-08-10 22:27:00,0.0,1.0988249999999917, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Thursday,Thursday,434565.0000981229,405125.0000981228
1473.0,1.0991499999999919,2023-08-11 01:57:00,2023-08-11 02:37:00,1.0,1.0994749999999915, buy,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Friday,Friday,434860.00009812263,405400.0000981225
1474.0,1.1001249999999916,2023-08-11 04:44:00,2023-08-11 05:15:00,0.0,1.0994749999999915, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Friday,Friday,434180.0000981226,404700.00009812246
1475.0,1.097849999999992,2023-08-11 05:52:00,2023-08-11 06:11:00,0.0,1.098499999999992, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Friday,Friday,433500.0000981225,404000.0000981224
1476.0,1.0994749999999918,2023-08-11 06:49:00,2023-08-11 08:30:00,1.0,1.0994749999999915, buy,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Friday,Friday,433470.0000981223,403950.00009812217
1477.0,1.097849999999992,2023-08-11 08:35:00,2023-08-11 09:03:00,1.0,1.0975249999999923, short,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Friday,Friday,433765.000098122,404225.0000981219
1478.0,1.0971999999999922,2023-08-11 09:14:00,2023-08-11 09:20:00,1.0,1.0968749999999925, short,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Friday,Friday,434060.0000981217,404500.0000981216
1479.0,1.0965499999999924,2023-08-11 09:26:00,2023-08-11 10:00:00,1.0,1.0965499999999926, short,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Friday,Friday,434030.00009812147,404450.00009812135
1480.0,1.0975249999999923,2023-08-11 10:23:00,2023-08-11 10:34:00,1.0,1.0971999999999922, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Friday,Friday,433675.00009812135,404075.00009812124
1481.0,1.0975249999999923,2023-08-11 10:39:00,2023-08-11 10:51:00,1.0,1.097524999999992, buy,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Friday,Friday,433645.0000981211,404025.000098121
1482.0,1.0958999999999925,2023-08-11 11:30:00,2023-08-11 12:05:00,1.0,1.0958999999999928, short,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Friday,Friday,433615.0000981209,403975.00009812077
1483.0,1.0955749999999926,2023-08-11 12:37:00,2023-08-11 13:27:00,1.0,1.095249999999993, short,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Friday,Friday,433910.0000981206,404250.0000981205
1484.0,1.094274999999993,2023-08-13 18:32:00,2023-08-14 01:24:00,1.0,1.0936249999999934, short,324.99999999979764,162.5,649.9999999995953,0,0.0,457.49999999979764,437.49999999979764,619.9999999995953,599.9999999995953,Sunday,Monday,434530.0000981202,404850.0000981201
1485.0,1.0929749999999934,2023-08-14 02:01:00,2023-08-14 02:29:00,0.0,1.0936249999999934, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Monday,Monday,433850.00009812013,404150.00009812
1486.0,1.0929749999999934,2023-08-14 02:46:00,2023-08-14 03:05:00,0.0,1.0936249999999934, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Monday,Monday,433170.0000981201,403450.00009811996
1487.0,1.0945999999999931,2023-08-14 03:20:00,2023-08-14 04:55:00,1.0,1.0952499999999927, buy,324.99999999979764,162.5,649.9999999995953,0,0.0,457.49999999979764,437.49999999979764,619.9999999995953,599.9999999995953,Monday,Monday,433790.00009811966,404050.00009811955
1488.0,1.0929749999999934,2023-08-14 08:10:00,2023-08-14 10:04:00,1.0,1.0884249999999949, short,2274.99999999925,162.5,4549.9999999985,0,0.0,2407.49999999925,2387.49999999925,4519.9999999985,4499.9999999985,Monday,Monday,438310.00009811815,408550.00009811803
1489.0,1.0900499999999944,2023-08-14 10:16:00,2023-08-14 10:27:00,1.0,1.0897249999999943, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Monday,Monday,437955.00009811803,408175.0000981179
1490.0,1.0903749999999943,2023-08-14 10:35:00,2023-08-14 10:46:00,1.0,1.0900499999999942, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Monday,Monday,437600.0000981179,407800.0000981178
1491.0,1.0906999999999942,2023-08-14 11:02:00,2023-08-14 11:07:00,1.0,1.090374999999994, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Monday,Monday,437245.0000981178,407425.0000981177
1492.0,1.0910249999999941,2023-08-14 11:15:00,2023-08-14 13:09:00,1.0,1.0926499999999935, buy,812.4999999996606,162.5,1624.9999999993213,0,0.0,944.9999999996606,924.9999999996606,1594.9999999993213,1574.9999999993213,Monday,Monday,438840.0000981171,409000.000098117
1493.0,1.090374999999994,2023-08-14 21:34:00,2023-08-14 21:48:00,0.0,1.0910249999999941, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Monday,Monday,438160.00009811705,408300.0000981169
1494.0,1.091349999999994,2023-08-14 21:50:00,2023-08-14 22:52:00,1.0,1.091024999999994, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Monday,Monday,437805.0000981169,407925.0000981168
1495.0,1.091674999999994,2023-08-14 23:29:00,2023-08-15 00:57:00,0.0,1.091024999999994, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Monday,Tuesday,437125.00009811687,407225.00009811675
1496.0,1.091349999999994,2023-08-15 02:00:00,2023-08-15 03:26:00,1.0,1.0923249999999936, buy,487.49999999975205,162.5,974.9999999995041,0,0.0,619.999999999752,599.999999999752,944.9999999995041,924.9999999995041,Tuesday,Tuesday,438070.00009811635,408150.00009811623
1497.0,1.0929749999999936,2023-08-15 04:44:00,2023-08-15 05:01:00,1.0,1.0926499999999935, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Tuesday,Tuesday,437715.00009811623,407775.0000981161
1498.0,1.0929749999999936,2023-08-15 05:36:00,2023-08-15 06:26:00,1.0,1.0936249999999932, buy,324.99999999979764,162.5,649.9999999995953,0,0.0,457.49999999979764,437.49999999979764,619.9999999995953,599.9999999995953,Tuesday,Tuesday,438335.0000981158,408375.0000981157
1499.0,1.0919999999999936,2023-08-15 08:30:00,2023-08-15 08:35:00,1.0,1.0910249999999941, short,487.49999999975205,162.5,974.9999999995041,0,0.0,619.999999999752,599.999999999752,944.9999999995041,924.9999999995041,Tuesday,Tuesday,439280.0000981153,409300.0000981152
1500.0,1.0936249999999934,2023-08-15 09:09:00,2023-08-15 09:23:00,1.0,1.094274999999993, buy,324.99999999979764,162.5,649.9999999995953,0,0.0,457.49999999979764,437.49999999979764,619.9999999995953,599.9999999995953,Tuesday,Tuesday,439900.0000981149,409900.0000981148
1501.0,1.0929749999999934,2023-08-15 10:12:00,2023-08-15 10:20:00,1.0,1.0932999999999935, short,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Tuesday,Tuesday,439545.0000981148,409525.00009811466
1502.0,1.0945999999999931,2023-08-15 10:49:00,2023-08-15 10:54:00,0.0,1.093949999999993, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Tuesday,Tuesday,438865.0000981147,408825.0000981146
1503.0,1.0929749999999934,2023-08-15 11:19:00,2023-08-15 21:29:00,1.0,1.0906999999999942, short,1137.4999999995694,162.5,2274.9999999991387,1,-2.511896972033809e-05,1269.9999748805997,1249.9999748805997,2244.999974880169,2224.999974880169,Tuesday,Tuesday,441110.0000729949,411050.0000729948
1504.0,1.0923249999999938,2023-08-16 03:04:00,2023-08-16 05:42:00,1.0,1.0926499999999935, buy,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Wednesday,Wednesday,441405.0000729946,411325.0000729945
1505.0,1.091024999999994,2023-08-16 07:42:00,2023-08-16 07:55:00,1.0,1.091349999999994, short,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Wednesday,Wednesday,441050.0000729945,410950.0000729944
1506.0,1.091024999999994,2023-08-16 08:15:00,2023-08-16 08:35:00,1.0,1.091349999999994, short,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Wednesday,Wednesday,440695.0000729944,410575.00007299427
1507.0,1.090699999999994,2023-08-16 08:41:00,2023-08-16 09:06:00,1.0,1.0906999999999942, short,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,0,0.0,132.49999999988898,112.49999999988898,-30.000000000222045,-50.000000000222045,Wednesday,Wednesday,440665.00007299415,410525.00007299404
1508.0,1.091674999999994,2023-08-16 09:37:00,2023-08-16 09:55:00,1.0,1.0913499999999938, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Wednesday,Wednesday,440310.00007299404,410150.0000729939
1509.0,1.091674999999994,2023-08-16 10:05:00,2023-08-16 10:32:00,1.0,1.0913499999999938, buy,-162.50000000006537,162.5,-325.00000000013074,0,0.0,-30.00000000006537,-50.00000000006537,-355.00000000013074,-375.00000000013074,Wednesday,Wednesday,439955.0000729939,409775.0000729938
1510.0,1.0900499999999942,2023-08-16 10:47:00,2023-08-16 10:58:00,0.0,1.0906999999999942, short,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Wednesday,Wednesday,439275.00007299386,409075.00007299375
1511.0,1.090374999999994,2023-08-16 11:42:00,2023-08-16 14:17:00,1.0,1.0887499999999948, short,812.4999999996606,162.5,1624.9999999993213,0,0.0,944.9999999996606,924.9999999996606,1594.9999999993213,1574.9999999993213,Wednesday,Wednesday,440870.00007299316,410650.00007299305
1512.0,1.0880999999999947,2023-08-16 14:55:00,2023-08-16 17:58:00,1.0,1.088099999999995, short,-1.1102230246251565e-10,162.5,-2.220446049250313e-10,1,-2.517899115336158e-05,132.49997482089782,112.49997482089783,-30.000025179213196,-50.000025179213196,Wednesday,Wednesday,440840.0000478139,410600.0000478138
1513.0,1.087449999999995,2023-08-16 19:41:00,2023-08-17 01:58:00,1.0,1.0871249999999952, short,162.49999999984334,162.5,324.9999999996867,0,0.0,294.99999999984334,274.99999999984334,294.9999999996867,274.9999999996867,Wednesday,Thursday,441135.00004781364,410875.0000478135
1514.0,1.0884249999999949,2023-08-17 02:39:00,2023-08-17 03:11:00,0.0,1.0877749999999948, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Thursday,Thursday,440455.0000478136,410175.00004781346
1515.0,1.0884249999999949,2023-08-17 06:25:00,2023-08-17 08:32:00,1.0,1.0890749999999945, buy,324.99999999979764,162.5,649.9999999995953,0,0.0,457.49999999979764,437.49999999979764,619.9999999995953,599.9999999995953,Thursday,Thursday,441075.00004781317,410775.00004781305
1516.0,1.0897249999999945,2023-08-17 08:34:00,2023-08-17 08:38:00,1.0,1.091024999999994, buy,649.9999999997065,162.5,1299.999999999413,0,0.0,782.4999999997065,762.4999999997065,1269.999999999413,1249.999999999413,Thursday,Thursday,442345.0000478126,412025.0000478125
1517.0,1.091674999999994,2023-08-17 09:15:00,2023-08-17 09:29:00,0.0,1.091024999999994, buy,-650.0000000000396,0.0,-650.0000000000396,0,0.0,-680.0000000000396,-700.0000000000396,-680.0000000000396,-700.0000000000396,Thursday,Thursday,441665.00004781253,411325.0000478124
