2024.02.23 07:19:45.218,"2023.10.18 22:45:00  min_impulse_psar EURUSD,M15: First Cross: true"
2024.02.23 07:19:45.236,"2023.10.18 23:00:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.236,"2023.10.18 23:00:00  min_impulse_psar EURUSD,M15: more_trades: true"
2024.02.23 07:19:45.236,"2023.10.18 23:00:00  min_impulse_psar EURUSD,M15: SMI: -52.67947853987048"
2024.02.23 07:19:45.236,"2023.10.18 23:00:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.236,"2023.10.18 23:00:00  min_impulse_psar EURUSD,M15: First Cross: true"
2024.02.23 07:19:45.236,"2023.10.18 23:15:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.236,"2023.10.18 23:15:00  min_impulse_psar EURUSD,M15: more_trades: true"
2024.02.23 07:19:45.236,"2023.10.18 23:15:00  min_impulse_psar EURUSD,M15: SMI: -50.80386769664474"
2024.02.23 07:19:45.236,"2023.10.18 23:15:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.236,"2023.10.18 23:15:00  min_impulse_psar EURUSD,M15: First Cross: true"
2024.02.23 07:19:45.245,"2023.10.18 23:30:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.245,"2023.10.18 23:30:00  min_impulse_psar EURUSD,M15: more_trades: true"
2024.02.23 07:19:45.245,"2023.10.18 23:30:00  min_impulse_psar EURUSD,M15: SMI: -50.17630580518776"
2024.02.23 07:19:45.245,"2023.10.18 23:30:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.245,"2023.10.18 23:30:00  min_impulse_psar EURUSD,M15: First Cross: true"
2024.02.23 07:19:45.250,"2023.10.18 23:45:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.250,"2023.10.18 23:45:00  min_impulse_psar EURUSD,M15: more_trades: true"
2024.02.23 07:19:45.252,"2023.10.18 23:45:00  min_impulse_psar EURUSD,M15: SMI: -41.19628094456682"
2024.02.23 07:19:45.252,"2023.10.18 23:45:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.252,"2023.10.18 23:45:00  min_impulse_psar EURUSD,M15: First Cross: true"
2024.02.23 07:19:45.252,"2023.10.19 00:00:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.252,"2023.10.19 00:00:00  min_impulse_psar EURUSD,M15: Time: 0"
2024.02.23 07:19:45.252,"2023.10.19 00:00:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.252,"2023.10.19 00:00:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.257,"2023.10.19 00:00:00  min_impulse_psar EURUSD,M15: SMI: -38.81493710503226"
2024.02.23 07:19:45.257,"2023.10.19 00:00:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.257,"2023.10.19 00:00:00  min_impulse_psar EURUSD,M15: First Cross: true"
2024.02.23 07:19:45.257,"2023.10.19 00:00:00  min_impulse_psar EURUSD,M15: Closing Sell Ticket: SMI crossing above -40 Ticket #: 17"
2024.02.23 07:19:45.257,"2023.10.19 00:00:00  min_impulse_psar EURUSD,M15: Ticket #: 17"
2024.02.23 07:19:45.259,"2023.10.19 00:00:00  min_impulse_psar EURUSD,M15: close #17 sell 7.00 EURUSD at 1.05357 sl: 1.05467 at price 1.05365"
2024.02.23 07:19:45.259,"2023.10.19 00:00:00  min_impulse_psar EURUSD,M15: New Account Balance at Reset: 97068.63099999999"
2024.02.23 07:19:45.259,"2023.10.19 00:00:00  min_impulse_psar EURUSD,M15: New Account Equity at Reset: 97068.63099999999"
2024.02.23 07:19:45.259,"2023.10.19 00:15:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.259,"2023.10.19 00:15:00  min_impulse_psar EURUSD,M15: Time: 0"
2024.02.23 07:19:45.259,"2023.10.19 00:15:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.259,"2023.10.19 00:15:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.259,"2023.10.19 00:15:00  min_impulse_psar EURUSD,M15: SMI: -45.37887213740065"
2024.02.23 07:19:45.259,"2023.10.19 00:15:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.259,"2023.10.19 00:15:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.259,"2023.10.19 00:30:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.259,"2023.10.19 00:30:00  min_impulse_psar EURUSD,M15: Time: 0"
2024.02.23 07:19:45.259,"2023.10.19 00:30:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.259,"2023.10.19 00:30:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.266,"2023.10.19 00:30:00  min_impulse_psar EURUSD,M15: SMI: -42.37146357636657"
2024.02.23 07:19:45.266,"2023.10.19 00:30:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.266,"2023.10.19 00:30:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.266,"2023.10.19 00:45:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.266,"2023.10.19 00:45:00  min_impulse_psar EURUSD,M15: Time: 0"
2024.02.23 07:19:45.266,"2023.10.19 00:45:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.266,"2023.10.19 00:45:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.266,"2023.10.19 00:45:00  min_impulse_psar EURUSD,M15: SMI: -15.448381471676"
2024.02.23 07:19:45.266,"2023.10.19 00:45:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.266,"2023.10.19 00:45:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.292,"2023.10.19 01:00:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.292,"2023.10.19 01:00:00  min_impulse_psar EURUSD,M15: Time: 1"
2024.02.23 07:19:45.292,"2023.10.19 01:00:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.292,"2023.10.19 01:00:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.294,"2023.10.19 01:00:00  min_impulse_psar EURUSD,M15: SMI: 2.618451831362804"
2024.02.23 07:19:45.294,"2023.10.19 01:00:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.294,"2023.10.19 01:00:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.303,"2023.10.19 01:15:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.303,"2023.10.19 01:15:00  min_impulse_psar EURUSD,M15: Time: 1"
2024.02.23 07:19:45.303,"2023.10.19 01:15:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.303,"2023.10.19 01:15:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.303,"2023.10.19 01:15:00  min_impulse_psar EURUSD,M15: SMI: 34.62542475867273"
2024.02.23 07:19:45.303,"2023.10.19 01:15:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.303,"2023.10.19 01:15:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.303,"2023.10.19 01:30:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.303,"2023.10.19 01:30:00  min_impulse_psar EURUSD,M15: Time: 1"
2024.02.23 07:19:45.303,"2023.10.19 01:30:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.303,"2023.10.19 01:30:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.303,"2023.10.19 01:30:00  min_impulse_psar EURUSD,M15: SMI: 56.16730285506289"
2024.02.23 07:19:45.303,"2023.10.19 01:30:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.303,"2023.10.19 01:30:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.319,"2023.10.19 01:45:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.319,"2023.10.19 01:45:00  min_impulse_psar EURUSD,M15: Time: 1"
2024.02.23 07:19:45.319,"2023.10.19 01:45:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.319,"2023.10.19 01:45:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.319,"2023.10.19 01:45:00  min_impulse_psar EURUSD,M15: SMI: 53.87627391411114"
2024.02.23 07:19:45.319,"2023.10.19 01:45:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.319,"2023.10.19 01:45:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.319,"2023.10.19 02:00:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.319,"2023.10.19 02:00:00  min_impulse_psar EURUSD,M15: Time: 2"
2024.02.23 07:19:45.319,"2023.10.19 02:00:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.319,"2023.10.19 02:00:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.319,"2023.10.19 02:00:00  min_impulse_psar EURUSD,M15: SMI: 45.19503159456919"
2024.02.23 07:19:45.319,"2023.10.19 02:00:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.319,"2023.10.19 02:00:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.319,"2023.10.19 02:15:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.319,"2023.10.19 02:15:00  min_impulse_psar EURUSD,M15: Time: 2"
2024.02.23 07:19:45.319,"2023.10.19 02:15:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.319,"2023.10.19 02:15:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.319,"2023.10.19 02:15:00  min_impulse_psar EURUSD,M15: SMI: 72.47422721968682"
2024.02.23 07:19:45.319,"2023.10.19 02:15:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.319,"2023.10.19 02:15:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.337,"2023.10.19 02:30:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.337,"2023.10.19 02:30:00  min_impulse_psar EURUSD,M15: Time: 2"
2024.02.23 07:19:45.337,"2023.10.19 02:30:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.337,"2023.10.19 02:30:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.337,"2023.10.19 02:30:00  min_impulse_psar EURUSD,M15: SMI: 58.8402343976862"
2024.02.23 07:19:45.338,"2023.10.19 02:30:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.338,"2023.10.19 02:30:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.338,"2023.10.19 02:45:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.338,"2023.10.19 02:45:00  min_impulse_psar EURUSD,M15: Time: 2"
2024.02.23 07:19:45.338,"2023.10.19 02:45:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.338,"2023.10.19 02:45:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.338,"2023.10.19 02:45:00  min_impulse_psar EURUSD,M15: SMI: 46.92191645351251"
2024.02.23 07:19:45.338,"2023.10.19 02:45:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.338,"2023.10.19 02:45:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.338,"2023.10.19 03:00:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.338,"2023.10.19 03:00:00  min_impulse_psar EURUSD,M15: Time: 3"
2024.02.23 07:19:45.338,"2023.10.19 03:00:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.338,"2023.10.19 03:00:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.338,"2023.10.19 03:00:00  min_impulse_psar EURUSD,M15: SMI: 44.76271688510189"
2024.02.23 07:19:45.338,"2023.10.19 03:00:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.338,"2023.10.19 03:00:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.350,"2023.10.19 03:15:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.350,"2023.10.19 03:15:00  min_impulse_psar EURUSD,M15: Time: 3"
2024.02.23 07:19:45.350,"2023.10.19 03:15:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.350,"2023.10.19 03:15:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.353,"2023.10.19 03:15:00  min_impulse_psar EURUSD,M15: SMI: 23.21818750418495"
2024.02.23 07:19:45.353,"2023.10.19 03:15:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.353,"2023.10.19 03:15:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.361,"2023.10.19 03:30:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.361,"2023.10.19 03:30:00  min_impulse_psar EURUSD,M15: Time: 3"
2024.02.23 07:19:45.361,"2023.10.19 03:30:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.361,"2023.10.19 03:30:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.361,"2023.10.19 03:30:00  min_impulse_psar EURUSD,M15: SMI: 5.940247300455384"
2024.02.23 07:19:45.361,"2023.10.19 03:30:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.361,"2023.10.19 03:30:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.371,"2023.10.19 03:45:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.371,"2023.10.19 03:45:00  min_impulse_psar EURUSD,M15: Time: 3"
2024.02.23 07:19:45.371,"2023.10.19 03:45:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.371,"2023.10.19 03:45:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.371,"2023.10.19 03:45:00  min_impulse_psar EURUSD,M15: SMI: -3.448522404768624"
2024.02.23 07:19:45.371,"2023.10.19 03:45:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.371,"2023.10.19 03:45:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.373,"2023.10.19 04:00:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.373,"2023.10.19 04:00:00  min_impulse_psar EURUSD,M15: Time: 4"
2024.02.23 07:19:45.373,"2023.10.19 04:00:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.373,"2023.10.19 04:00:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.376,"2023.10.19 04:00:00  min_impulse_psar EURUSD,M15: SMI: 36.22626888196698"
2024.02.23 07:19:45.376,"2023.10.19 04:00:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.376,"2023.10.19 04:00:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.376,"2023.10.19 04:15:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.376,"2023.10.19 04:15:00  min_impulse_psar EURUSD,M15: Time: 4"
2024.02.23 07:19:45.376,"2023.10.19 04:15:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.376,"2023.10.19 04:15:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.376,"2023.10.19 04:15:00  min_impulse_psar EURUSD,M15: SMI: 41.67423583281199"
2024.02.23 07:19:45.376,"2023.10.19 04:15:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.376,"2023.10.19 04:15:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.376,"2023.10.19 04:30:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.376,"2023.10.19 04:30:00  min_impulse_psar EURUSD,M15: Time: 4"
2024.02.23 07:19:45.376,"2023.10.19 04:30:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.376,"2023.10.19 04:30:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.376,"2023.10.19 04:30:00  min_impulse_psar EURUSD,M15: SMI: 28.95824936539592"
2024.02.23 07:19:45.376,"2023.10.19 04:30:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.376,"2023.10.19 04:30:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.401,"2023.10.19 04:45:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.401,"2023.10.19 04:45:00  min_impulse_psar EURUSD,M15: Time: 4"
2024.02.23 07:19:45.401,"2023.10.19 04:45:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.401,"2023.10.19 04:45:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.401,"2023.10.19 04:45:00  min_impulse_psar EURUSD,M15: SMI: -16.133171992163"
2024.02.23 07:19:45.401,"2023.10.19 04:45:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.401,"2023.10.19 04:45:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.419,"2023.10.19 05:00:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.419,"2023.10.19 05:00:00  min_impulse_psar EURUSD,M15: Time: 5"
2024.02.23 07:19:45.419,"2023.10.19 05:00:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.419,"2023.10.19 05:00:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.419,"2023.10.19 05:00:00  min_impulse_psar EURUSD,M15: SMI: -10.85585344215698"
2024.02.23 07:19:45.419,"2023.10.19 05:00:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.419,"2023.10.19 05:00:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.419,"2023.10.19 05:15:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.419,"2023.10.19 05:15:00  min_impulse_psar EURUSD,M15: Time: 5"
2024.02.23 07:19:45.419,"2023.10.19 05:15:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.419,"2023.10.19 05:15:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.419,"2023.10.19 05:15:00  min_impulse_psar EURUSD,M15: SMI: -7.882901081884247"
2024.02.23 07:19:45.419,"2023.10.19 05:15:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.419,"2023.10.19 05:15:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.419,"2023.10.19 05:30:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.419,"2023.10.19 05:30:00  min_impulse_psar EURUSD,M15: Time: 5"
2024.02.23 07:19:45.419,"2023.10.19 05:30:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.419,"2023.10.19 05:30:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.419,"2023.10.19 05:30:00  min_impulse_psar EURUSD,M15: SMI: 3.007110708925746"
2024.02.23 07:19:45.419,"2023.10.19 05:30:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.419,"2023.10.19 05:30:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.432,"2023.10.19 05:45:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.432,"2023.10.19 05:45:00  min_impulse_psar EURUSD,M15: Time: 5"
2024.02.23 07:19:45.432,"2023.10.19 05:45:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.432,"2023.10.19 05:45:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.432,"2023.10.19 05:45:00  min_impulse_psar EURUSD,M15: SMI: -11.583435268421"
2024.02.23 07:19:45.432,"2023.10.19 05:45:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.432,"2023.10.19 05:45:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.432,"2023.10.19 06:00:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.432,"2023.10.19 06:00:00  min_impulse_psar EURUSD,M15: Time: 6"
2024.02.23 07:19:45.432,"2023.10.19 06:00:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.432,"2023.10.19 06:00:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.432,"2023.10.19 06:00:00  min_impulse_psar EURUSD,M15: SMI: -27.06238210996981"
2024.02.23 07:19:45.432,"2023.10.19 06:00:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.432,"2023.10.19 06:00:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.432,"2023.10.19 06:15:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.432,"2023.10.19 06:15:00  min_impulse_psar EURUSD,M15: Time: 6"
2024.02.23 07:19:45.432,"2023.10.19 06:15:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.432,"2023.10.19 06:15:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.432,"2023.10.19 06:15:00  min_impulse_psar EURUSD,M15: SMI: -31.44117746363289"
2024.02.23 07:19:45.432,"2023.10.19 06:15:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.432,"2023.10.19 06:15:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.448,"2023.10.19 06:30:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.448,"2023.10.19 06:30:00  min_impulse_psar EURUSD,M15: Time: 6"
2024.02.23 07:19:45.448,"2023.10.19 06:30:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.448,"2023.10.19 06:30:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.450,"2023.10.19 06:30:00  min_impulse_psar EURUSD,M15: SMI: -46.54518312767425"
2024.02.23 07:19:45.450,"2023.10.19 06:30:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.450,"2023.10.19 06:30:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.451,"2023.10.19 06:45:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.451,"2023.10.19 06:45:00  min_impulse_psar EURUSD,M15: Time: 6"
2024.02.23 07:19:45.451,"2023.10.19 06:45:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.451,"2023.10.19 06:45:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.451,"2023.10.19 06:45:00  min_impulse_psar EURUSD,M15: SMI: -53.39084861192458"
2024.02.23 07:19:45.451,"2023.10.19 06:45:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.451,"2023.10.19 06:45:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.451,"2023.10.19 07:00:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.451,"2023.10.19 07:00:00  min_impulse_psar EURUSD,M15: Time: 7"
2024.02.23 07:19:45.451,"2023.10.19 07:00:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.451,"2023.10.19 07:00:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.451,"2023.10.19 07:00:00  min_impulse_psar EURUSD,M15: SMI: -56.28601287850281"
2024.02.23 07:19:45.451,"2023.10.19 07:00:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.451,"2023.10.19 07:00:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.451,"2023.10.19 07:15:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.451,"2023.10.19 07:15:00  min_impulse_psar EURUSD,M15: Time: 7"
2024.02.23 07:19:45.451,"2023.10.19 07:15:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.451,"2023.10.19 07:15:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.451,"2023.10.19 07:15:00  min_impulse_psar EURUSD,M15: SMI: -54.09596437616662"
2024.02.23 07:19:45.451,"2023.10.19 07:15:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.451,"2023.10.19 07:15:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.469,"2023.10.19 07:30:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.469,"2023.10.19 07:30:00  min_impulse_psar EURUSD,M15: Time: 7"
2024.02.23 07:19:45.469,"2023.10.19 07:30:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.469,"2023.10.19 07:30:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.469,"2023.10.19 07:30:00  min_impulse_psar EURUSD,M15: SMI: -46.7379132291628"
2024.02.23 07:19:45.469,"2023.10.19 07:30:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.469,"2023.10.19 07:30:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.469,"2023.10.19 07:45:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
2024.02.23 07:19:45.469,"2023.10.19 07:45:00  min_impulse_psar EURUSD,M15: Time: 7"
2024.02.23 07:19:45.469,"2023.10.19 07:45:00  min_impulse_psar EURUSD,M15: No Trades Allowed"
2024.02.23 07:19:45.469,"2023.10.19 07:45:00  min_impulse_psar EURUSD,M15: more_trades: false"
2024.02.23 07:19:45.469,"2023.10.19 07:45:00  min_impulse_psar EURUSD,M15: SMI: -52.44720428742017"
2024.02.23 07:19:45.469,"2023.10.19 07:45:00  min_impulse_psar EURUSD,M15: NO TRADE"
2024.02.23 07:19:45.469,"2023.10.19 07:45:00  min_impulse_psar EURUSD,M15: First Cross: false"
2024.02.23 07:19:45.469,"2023.10.19 08:00:00  min_impulse_psar EURUSD,M15: Entering into OnBar"
